ds,dep_var,trend,tv,fb,intercept,depVarHat,solID
2021-02-28,12044441,18840377.2494941,306125.561734726,181585.216884766,-7265017.49299698,12063070.5351167,3_289_4
2021-03-01,12085080,18840096.1076114,185155.608267483,320764.874790561,-7265017.49299698,12080999.0976725,3_289_4
2021-03-02,11791196,18839814.9657287,115691.841541906,167635.472998648,-7265017.49299698,11858124.7872723,3_289_4
2021-03-03,12016537,18839533.823846,365108.987906612,181024.320999233,-7265017.49299698,12120649.6397548,3_289_4
2021-03-04,12104459,18839252.6819633,279672.030073162,279906.79603965,-7265017.49299698,12133814.0150791,3_289_4
2021-03-05,12078798,18838971.5400805,207118.927974921,322635.199753848,-7265017.49299698,12103708.1748123,3_289_4
2021-03-06,12326150,18838690.3981978,401369.069912696,336439.722477415,-7265017.49299698,12311481.697591,3_289_4
2021-03-07,12095998,18838409.2563151,360587.509177991,89603.8597966506,-7265017.49299698,12023583.1322928,3_289_4
2021-03-08,12447276,18838128.1144324,334737.53113999,346003.228212894,-7265017.49299698,12253851.3807883,3_289_4
2021-03-09,12527132,18837846.9725497,376152.036249452,362788.683165067,-7265017.49299698,12311770.1989672,3_289_4
2021-03-10,12475158,18837565.830667,390507.195017478,236873.567426017,-7265017.49299698,12199929.1001135,3_289_4
2021-03-11,12330908,18837284.6887842,276292.514461757,195871.340028073,-7265017.49299698,12044431.0502771,3_289_4
2021-03-12,12056127,18837003.5469015,85983.4571384896,161578.754755234,-7265017.49299698,11819548.2657983,3_289_4
2021-03-13,12218414,18836722.4050188,231500.116617912,306608.173063926,-7265017.49299698,12109813.2017037,3_289_4
2021-03-14,12014311,18836441.2631361,321146.953313781,97447.7026701252,-7265017.49299698,11990018.426123,3_289_4
2021-03-15,12278558,18836160.1212534,324499.258887994,276075.030138119,-7265017.49299698,12171716.9172825,3_289_4
2021-03-16,12158866,18835878.9793706,131686.577219763,330670.560071522,-7265017.49299698,12033218.6236649,3_289_4
2021-03-17,11968373,18835597.8374879,211959.938794242,191056.24362497,-7265017.49299698,11973596.5269101,3_289_4
2021-03-18,12279425,18835316.6956052,395251.661229291,299643.406829058,-7265017.49299698,12265194.2706666,3_289_4
2021-03-19,12040568,18835035.5537225,81511.4779397044,311926.202925734,-7265017.49299698,11963455.7415909,3_289_4
2021-03-20,11754737,18834754.4118398,11093.720894436,246498.177281293,-7265017.49299698,11827328.8170185,3_289_4
2021-03-21,11958562,18834473.269957,248517.712866906,351777.168859467,-7265017.49299698,12169750.6586864,3_289_4
2021-03-22,11832692,18834192.1280743,307709.064515479,143011.392582154,-7265017.49299698,12019895.092175,3_289_4
2021-03-23,11960377,18833910.9861916,132046.398047999,347148.891392758,-7265017.49299698,12048088.7826354,3_289_4
2021-03-24,11711790,18833629.8443089,244990.425353908,94566.6735977239,-7265017.49299698,11908169.4502635,3_289_4
2021-03-25,11861192,18833348.7024262,302390.116344686,135553.04594244,-7265017.49299698,12006274.3717163,3_289_4
2021-03-26,11764167,18833067.5605434,86447.1804117051,196957.127381122,-7265017.49299698,11851454.3753393,3_289_4
2021-03-27,12059918,18832786.4186607,340230.925640493,286527.965317566,-7265017.49299698,12194527.8166218,3_289_4
2021-03-28,12240381,18832505.276778,368360.917549159,331900.0023503,-7265017.49299698,12267748.7036805,3_289_4
2021-03-29,12134068,18832224.1348953,365044.378343627,165391.798677411,-7265017.49299698,12097642.8189193,3_289_4
2021-03-30,12153183,18831942.9930126,321355.304809532,149226.114903959,-7265017.49299698,12037506.9197291,3_289_4
2021-03-31,12127419,18831661.8511299,121470.323101739,278925.441157993,-7265017.49299698,11967040.1223926,3_289_4
2021-04-01,12009490,18831380.7092471,147714.060524403,256792.235542444,-7265017.49299698,11970869.512317,3_289_4
2021-04-02,12182088,18831099.5673644,344271.844810401,288443.253335797,-7265017.49299698,12198797.1725136,3_289_4
2021-04-03,11918005,18830818.4254817,165889.26803488,158060.675616468,-7265017.49299698,11889750.8761361,3_289_4
2021-04-04,12070851,18830537.283599,383617.955491731,127808.655238999,-7265017.49299698,12076946.4013327,3_289_4
2021-04-05,12271320,18830256.1417163,371399.123324803,224849.097885116,-7265017.49299698,12161486.8699292,3_289_4
2021-04-06,12248952,18829974.9998335,389935.30143486,115577.397762593,-7265017.49299698,12070470.206034,3_289_4
2021-04-07,12444569,18829693.8579508,289257.667096767,351161.780754458,-7265017.49299698,12205095.8128051,3_289_4
2021-04-08,12093679,18829412.7160681,281478.62634336,94213.0331812523,-7265017.49299698,11940086.8825957,3_289_4
2021-04-09,12063347,18829131.5741854,126605.980931514,211746.525233703,-7265017.49299698,11902466.5873536,3_289_4
2021-04-10,12080374,18828850.4323027,369633.450620476,104232.877482069,-7265017.49299698,12037699.2674082,3_289_4
2021-04-11,12280023,18828569.2904199,291709.188234799,275913.247624405,-7265017.49299698,12131174.2332822,3_289_4
2021-04-12,12083087,18828288.1485372,146816.183145384,233063.912590438,-7265017.49299698,11943150.7512761,3_289_4
2021-04-13,12076667,18828007.0066545,167885.347167942,309194.915928393,-7265017.49299698,12040069.7767539,3_289_4
2021-04-14,12269486,18827725.8647718,399090.14103555,275203.810871845,-7265017.49299698,12237002.3236822,3_289_4
2021-04-15,12357736,18827444.7228891,363295.956259623,313782.820370661,-7265017.49299698,12239506.0065224,3_289_4
2021-04-16,11876023,18827163.5810063,111660.143077039,102406.97100373,-7265017.49299698,11776213.2020901,3_289_4
2021-04-17,12130322,18826882.4391236,373759.876950162,159613.205831336,-7265017.49299698,12095238.0289081,3_289_4
2021-04-18,12072955,18826601.2972409,271966.254127948,149603.215964127,-7265017.49299698,11983153.274336,3_289_4
2021-04-19,11917326,18826320.1553582,164308.055528259,126931.552743577,-7265017.49299698,11852542.270633,3_289_4
2021-04-20,12278708,18826039.0134755,366961.923310474,288645.053525754,-7265017.49299698,12216628.4973147,3_289_4
2021-04-21,11946155,18825757.8715928,192951.108775025,127070.913552449,-7265017.49299698,11880762.4009232,3_289_4
2021-04-22,11726507,18825476.72971,35193.481583667,125547.922261422,-7265017.49299698,11721200.6405581,3_289_4
2021-04-23,11806003,18825195.5878273,33552.3694006955,311750.633558576,-7265017.49299698,11905481.0977896,3_289_4
2021-04-24,11888204,18824914.4459446,200662.816274109,336181.068630557,-7265017.49299698,12096740.8378523,3_289_4
2021-04-25,11483679,18824633.3040619,62287.5026621354,115818.277151016,-7265017.49299698,11737721.590878,3_289_4
2021-04-26,11836510,18824352.1621792,339679.973363576,220183.153255864,-7265017.49299698,12119197.7958016,3_289_4
2021-04-27,12044483,18824071.0202964,270472.477694925,369153.273859371,-7265017.49299698,12198679.2788538,3_289_4
2021-04-28,11697913,18823789.8784137,242765.306336555,85269.9665291627,-7265017.49299698,11886807.6582825,3_289_4
2021-04-29,12149287,18823508.736531,363931.847805394,307102.196542959,-7265017.49299698,12229525.2878824,3_289_4
2021-04-30,12387882,18823227.5946483,404050.249786971,369114.570473351,-7265017.49299698,12331374.9219116,3_289_4
2021-05-01,12225347,18822946.4527656,218245.359774449,340315.329337258,-7265017.49299698,12116489.6488803,3_289_4
2021-05-02,12008490,18822665.3108828,48949.9344247826,331087.79611699,-7265017.49299698,11937685.5484276,3_289_4
2021-05-03,11850813,18822384.1690001,298517.938069538,87964.9883843937,-7265017.49299698,11943849.6024571,3_289_4
2021-05-04,12279587,18822103.0271174,382901.88676795,290121.012126939,-7265017.49299698,12230108.4330153,3_289_4
2021-05-05,11943441,18821821.8852347,194077.457019425,117575.67640235,-7265017.49299698,11868457.5256595,3_289_4
2021-05-06,12218455,18821540.743352,369842.838401736,199077.044010168,-7265017.49299698,12125443.1327669,3_289_4
2021-05-07,12022267,18821259.6014692,260541.993357366,108709.011048574,-7265017.49299698,11925493.1128782,3_289_4
2021-05-08,12027522,18820978.4595865,115402.696543971,248209.117502561,-7265017.49299698,11919572.7806361,3_289_4
2021-05-09,11887270,18820697.3177038,60094.7897920324,269140.326915639,-7265017.49299698,11884914.9414145,3_289_4
2021-05-10,11617531,18820416.1758211,127819.758882798,102692.106726496,-7265017.49299698,11785910.5484334,3_289_4
2021-05-11,11752803,18820135.0339384,203871.665001834,193926.533711097,-7265017.49299698,11952915.7396543,3_289_4
2021-05-12,12123123,18819853.8920557,387532.388313813,315777.945156503,-7265017.49299698,12258146.732529,3_289_4
2021-05-13,12123442,18819572.7501729,397384.02742598,159815.043850864,-7265017.49299698,12111754.3284528,3_289_4
2021-05-14,12467147,18819291.6082902,415377.797215903,344052.667732271,-7265017.49299698,12313704.5802414,3_289_4
2021-05-15,12236311,18819010.4664075,307357.096446182,181898.359642366,-7265017.49299698,12043248.4294991,3_289_4
2021-05-16,12106850,18818729.3245248,68859.0778313166,282877.149427525,-7265017.49299698,11905448.0587866,3_289_4
2021-05-17,12006782,18818448.1826421,187760.068348333,234718.432218371,-7265017.49299698,11975909.1902118,3_289_4
2021-05-18,11935427,18818167.0407593,260188.747227156,147818.071965432,-7265017.49299698,11961156.3669549,3_289_4
2021-05-19,11963886,18817885.8988766,95863.1938151532,304087.478345433,-7265017.49299698,11952819.0780402,3_289_4
2021-05-20,11712001,18817604.7569939,36055.0455683071,206754.920477231,-7265017.49299698,11795397.2300425,3_289_4
2021-05-21,11494352,18817323.6151112,21866.0336406898,134666.265411525,-7265017.49299698,11708838.4211664,3_289_4
2021-05-22,11992874,18817042.4732285,376832.670683714,314193.098638426,-7265017.49299698,12243050.7495536,3_289_4
2021-05-23,12098430,18816761.3313457,400450.363069781,249573.158573723,-7265017.49299698,12201767.3599923,3_289_4
2021-05-24,12102488,18816480.189463,262026.432324824,299847.343353059,-7265017.49299698,12113336.4721439,3_289_4
2021-05-25,12021845,18816199.0475803,237548.862188087,254292.351773794,-7265017.49299698,12043022.7685452,3_289_4
2021-05-26,11910474,18815917.9056976,283359.880220076,124268.633291012,-7265017.49299698,11958528.9262117,3_289_4
2021-05-27,12377472,18815636.7638149,394203.755447507,364046.52181204,-7265017.49299698,12308869.5480774,3_289_4
2021-05-28,12204473,18815355.6219321,233134.783689556,290992.100484452,-7265017.49299698,12074465.0131092,3_289_4
2021-05-29,12347330,18815074.4800494,404955.270260421,251045.437459263,-7265017.49299698,12206057.6947721,3_289_4
2021-05-30,12194613,18814793.3381667,213030.071396786,225968.547404525,-7265017.49299698,11988774.463971,3_289_4
2021-05-31,12276730,18814512.196284,252051.472011561,311235.97353351,-7265017.49299698,12112782.1488321,3_289_4
2021-06-01,12143669,18814231.0544013,76009.2218367994,369523.740526991,-7265017.49299698,11994746.5237681,3_289_4
2021-06-02,11922702,18813949.9125186,172531.40011189,216170.833451214,-7265017.49299698,11937634.6530847,3_289_4
2021-06-03,12295451,18813668.7706358,398507.582334413,364993.272934418,-7265017.49299698,12312152.1329077,3_289_4
2021-06-04,12137519,18813387.6287531,419104.200446662,92950.8575262131,-7265017.49299698,12060425.193729,3_289_4
2021-06-05,12399938,18813106.4868704,307420.242446758,337648.441981444,-7265017.49299698,12193157.6783016,3_289_4
2021-06-06,12032360,18812825.3449877,201296.738393597,123682.446216314,-7265017.49299698,11872787.0366006,3_289_4
2021-06-07,12083707,18812544.203105,120691.29765371,308169.774608994,-7265017.49299698,11976387.7823707,3_289_4
2021-06-08,12286156,18812263.0612222,359206.034762328,339241.106194236,-7265017.49299698,12245692.7091818,3_289_4
2021-06-09,11974959,18811981.9193395,143487.370010004,218615.141533805,-7265017.49299698,11909066.9378863,3_289_4
2021-06-10,12296454,18811700.7774568,394595.025282536,308523.730166709,-7265017.49299698,12249802.0399091,3_289_4
2021-06-11,12236940,18811419.6355741,294282.625324087,275426.701795465,-7265017.49299698,12116111.4696967,3_289_4
2021-06-12,12132715,18811138.4936914,211874.526564663,241049.912596064,-7265017.49299698,11999045.4398551,3_289_4
2021-06-13,12079348,18810857.3518086,166363.1706176,279100.183211863,-7265017.49299698,11991303.2126411,3_289_4
2021-06-14,11817013,18810576.2099259,119653.891239727,164961.404090935,-7265017.49299698,11830174.0122596,3_289_4
2021-06-15,12083016,18810295.0680432,314536.715220645,302543.714643972,-7265017.49299698,12162358.0049108,3_289_4
2021-06-16,11939785,18810013.9261605,274402.535261029,161285.287117179,-7265017.49299698,11980684.2555417,3_289_4
2021-06-17,12092808,18809732.7842778,211151.048306495,336351.548546482,-7265017.49299698,12092217.8881338,3_289_4
2021-06-18,11988338,18809451.642395,134115.602154776,324973.507828573,-7265017.49299698,12003523.2593814,3_289_4
2021-06-19,11815943,18809170.5005123,38006.9685641928,332680.47261035,-7265017.49299698,11914840.4486899,3_289_4
2021-06-20,11914285,18808889.3586296,333367.49883606,218903.916608728,-7265017.49299698,12096143.2810774,3_289_4
2021-06-21,12107036,18808608.2167469,403210.176687671,225148.702333744,-7265017.49299698,12171949.6027713,3_289_4
2021-06-22,11755923,18808327.0748642,83104.4721446699,125429.171147245,-7265017.49299698,11751843.2251591,3_289_4
2021-06-23,11690251,18808045.9329815,179238.300186283,89019.805507381,-7265017.49299698,11811286.5456781,3_289_4
2021-06-24,11673275,18807764.7910987,180600.111222632,91097.8699251659,-7265017.49299698,11814445.2792495,3_289_4
2021-06-25,12095674,18807483.649216,280539.053590376,368947.305569885,-7265017.49299698,12191952.5153793,3_289_4
2021-06-26,11792019,18807202.5073333,177306.187228195,162555.134865467,-7265017.49299698,11882046.33643,3_289_4
2021-06-27,12015737,18806921.3654506,260660.624726067,311485.870893591,-7265017.49299698,12114050.3680733,3_289_4
2021-06-28,12027898,18806640.2235679,333048.650473461,210375.441307145,-7265017.49299698,12085046.8223515,3_289_4
2021-06-29,11860819,18806359.0816851,217117.613554875,118077.69058062,-7265017.49299698,11876536.8928237,3_289_4
2021-06-30,11735097,18806077.9398024,96324.0907052286,118130.738420014,-7265017.49299698,11755515.2759307,3_289_4
2021-07-01,12070676,18805796.7979197,251440.552031486,368886.117077286,-7265017.49299698,12161105.9740315,3_289_4
2021-07-02,12141599,18805515.656037,379986.410337794,275436.415016779,-7265017.49299698,12195920.9883946,3_289_4
2021-07-03,12077409,18805234.5141543,346698.645399656,140996.340939336,-7265017.49299698,12027912.0074963,3_289_4
2021-07-04,11879223,18804953.3722715,147817.630612694,111413.258627126,-7265017.49299698,11799166.7685144,3_289_4
2021-07-05,12092126,18804672.2303888,155659.684963641,359034.034334376,-7265017.49299698,12054348.4566899,3_289_4
2021-07-06,11881538,18804391.0885061,91123.1433264738,285810.347682995,-7265017.49299698,11916307.0865186,3_289_4
2021-07-07,12200135,18804109.9466234,378953.643327163,356536.19377354,-7265017.49299698,12274582.2907271,3_289_4
2021-07-08,12408756,18803828.8047407,432889.426117647,355699.1317291,-7265017.49299698,12327399.8695904,3_289_4
2021-07-09,12068428,18803547.6628579,226398.479881034,166196.230814549,-7265017.49299698,11931124.8805565,3_289_4
2021-07-10,12127396,18803266.5209752,198670.722763727,277766.787661985,-7265017.49299698,12014686.538404,3_289_4
2021-07-11,11986633,18802985.3790925,306086.462771986,100563.959057498,-7265017.49299698,11944618.307925,3_289_4
2021-07-12,12002363,18802704.2372098,185413.008606292,189965.99934366,-7265017.49299698,11913065.7521628,3_289_4
2021-07-13,11820512,18802423.0953271,163515.174182378,123680.507476994,-7265017.49299698,11824601.2839895,3_289_4
2021-07-14,11985398,18802141.9534444,225813.78785639,261399.746766086,-7265017.49299698,12024337.9950698,3_289_4
2021-07-15,11970213,18801860.8115616,379724.032698896,95137.4766803884,-7265017.49299698,12011704.8279439,3_289_4
2021-07-16,12189189,18801579.6696789,426973.269630317,109465.817175795,-7265017.49299698,12073001.263488,3_289_4
2021-07-17,12004608,18801298.5277962,152868.920904208,118765.379546258,-7265017.49299698,11807915.3352497,3_289_4
2021-07-18,11992854,18801017.3859135,210587.561527952,155103.508832905,-7265017.49299698,11901690.9632774,3_289_4
2021-07-19,11892701,18800736.2440308,264314.943239247,91903.6566368844,-7265017.49299698,11891937.3509099,3_289_4
2021-07-20,12150606,18800455.102148,323015.8676598,224409.898640205,-7265017.49299698,12082863.3754511,3_289_4
2021-07-21,12063361,18800173.9602653,68758.5631811618,354668.001166444,-7265017.49299698,11958583.0316159,3_289_4
2021-07-22,11879575,18799892.8183826,29238.1249095589,351736.224174991,-7265017.49299698,11915849.6744702,3_289_4
2021-07-23,11769393,18799611.6764999,258628.89655874,147354.335256311,-7265017.49299698,11940577.415318,3_289_4
2021-07-24,12223420,18799330.5346172,416868.041000076,317398.180630418,-7265017.49299698,12268579.2632507,3_289_4
2021-07-25,11957010,18799049.3927344,232850.944257212,153964.150064647,-7265017.49299698,11920846.9940593,3_289_4
